2.4	0.25786	0.32938	0.35143	0.37284	0.3935	0.41333	0.43214	0.44965	0.46565	0.47999	0.4926	0.50334	0.51214	0.51897	0.5239	0.52695	0.52825	0.52794	0.52623	0.52335	0.51959	0.51528	0.51065	0.50592	0.5014	0.49732	0.49383	0.49105	0.48899	0.48761	0.48684	0.48659	0.48672	0.48713	0.48771	0.48838	0.48907	0.48974	0.49036	0.49093	0.49146	0.49198
2.5	0.27261	0.33988	0.36062	0.38085	0.40046	0.4193	0.43716	0.45375	0.46887	0.48236	0.49414	0.50408	0.51212	0.51826	0.52255	0.52504	0.52585	0.52514	0.52311	0.52001	0.51612	0.51177	0.50717	0.50252	0.49814	0.49422	0.49092	0.48832	0.48642	0.48517	0.48452	0.48434	0.48452	0.48495	0.48555	0.48623	0.48693	0.4876	0.48821	0.48876	0.48924	0.48969
2.6	0.28815	0.35087	0.37021	0.38918	0.40764	0.4254	0.44223	0.45786	0.47206	0.48466	0.49559	0.50474	0.51205	0.51751	0.52119	0.52314	0.52349	0.52242	0.52012	0.51682	0.51284	0.50846	0.5039	0.49934	0.49509	0.49134	0.48822	0.4858	0.48404	0.48292	0.48235	0.48222	0.48243	0.48288	0.48349	0.48418	0.48488	0.48553	0.48612	0.48663	0.48707	0.48743
2.7	0.30428	0.36222	0.38008	0.39772	0.41495	0.43156	0.44731	0.46192	0.47515	0.48684	0.49693	0.5053	0.51189	0.5167	0.5198	0.52125	0.52117	0.51976	0.51723	0.51378	0.50972	0.50533	0.50082	0.49637	0.49226	0.48869	0.48575	0.48347	0.48185	0.48083	0.48033	0.48024	0.48047	0.48093	0.48154	0.48223	0.48292	0.48355	0.48411	0.48458	0.48496	0.48525
2.8	0.32083	0.37381	0.39014	0.40639	0.42233	0.43772	0.45233	0.46587	0.47811	0.48889	0.49814	0.50574	0.51163	0.51582	0.51836	0.51934	0.51888	0.51718	0.51444	0.51087	0.50676	0.50238	0.49794	0.49361	0.48966	0.48626	0.48348	0.48134	0.47983	0.4789	0.47845	0.47839	0.47864	0.47911	0.47972	0.48039	0.48106	0.48167	0.48219	0.48262	0.48294	0.48316
2.9	0.33755	0.38549	0.40027	0.41509	0.4297	0.44384	0.45728	0.46973	0.48097	0.49085	0.49926	0.50609	0.5113	0.51488	0.5169	0.51744	0.51664	0.51469	0.51178	0.50812	0.50398	0.49964	0.49528	0.49108	0.4873	0.48406	0.48143	0.47942	0.47801	0.47714	0.47673	0.47669	0.47695	0.47742	0.47802	0.47868	0.47932	0.47989	0.48038	0.48076	0.48104	0.4812
3	0.35413	0.39705	0.41029	0.42368	0.43695	0.44985	0.46212	0.47348	0.48374	0.49271	0.50029	0.50637	0.51091	0.51391	0.51544	0.51559	0.51449	0.51233	0.50928	0.50556	0.50143	0.49714	0.49287	0.48882	0.4852	0.4821	0.4796	0.47769	0.47636	0.47555	0.47517	0.47514	0.47541	0.47588	0.47647	0.47709	0.47769	0.47823	0.47867	0.47902	0.47925	0.47938
3.1	0.37019	0.40828	0.42002	0.43203	0.444	0.45568	0.4668	0.4771	0.48638	0.49446	0.50122	0.50657	0.51047	0.51293	0.51401	0.51381	0.51245	0.51012	0.50696	0.50319	0.49909	0.49488	0.49072	0.48682	0.48333	0.48037	0.47797	0.47616	0.47489	0.47412	0.47377	0.47376	0.47403	0.47448	0.47504	0.47563	0.47619	0.47668	0.47708	0.47738	0.47759	0.47769
3.2	0.38549	0.41901	0.42936	0.44004	0.45076	0.46125	0.47125	0.48052	0.48883	0.49603	0.502	0.50665	0.50995	0.51192	0.51259	0.51208	0.5105	0.50802	0.50478	0.50101	0.49696	0.49282	0.4888	0.48503	0.48167	0.47882	0.47653	0.47479	0.47359	0.47286	0.47253	0.47254	0.47279	0.47322	0.47374	0.47428	0.47478	0.47523	0.47558	0.47586	0.47604	0.47614
3.3	0.39979	0.42915	0.43821	0.44764	0.45715	0.46649	0.47541	0.48366	0.49103	0.49738	0.50259	0.50658	0.50932	0.51083	0.51115	0.51036	0.50859	0.50599	0.50272	0.49896	0.49497	0.49093	0.48704	0.48341	0.48017	0.47743	0.47523	0.47358	0.47244	0.47175	0.47144	0.47145	0.47168	0.47207	0.47254	0.47303	0.47348	0.47387	0.47419	0.47443	0.4746	0.47469
